0 	0.003099 	0.003099 	0.006914 	0.006914 
1 	0.002861 	0.003099 	0.022888 	0.217199 
2 	0.003815 	0.006199 	0.041962 	0.053883 
3 	0.005007 	0.006914 	0.053167 	0.073910 
4 	0.005960 	0.010014 	0.038147 	0.115871 
5 	0.007153 	0.010014 	0.037909 	0.158072 
6 	0.010967 	0.011921 	0.059128 	0.216961 
7 	0.009060 	0.012875 	0.075102 	0.332832 
8 	0.010014 	0.013113 	0.077009 	0.360012 
9 	0.011921 	0.015974 	0.082016 	0.384092 
10 	0.011921 	0.017166 	0.079870 	0.385046 
11 	0.014067 	0.016928 	0.073910 	0.379801 
12 	0.015020 	0.018835 	0.079155 	0.389814 
13 	0.015974 	0.021935 	0.074863 	0.386000 
14 	0.016928 	0.022888 	0.082016 	0.401974 
15 	0.018835 	0.025988 	0.079155 	0.388861 
16 	0.019789 	0.027895 	0.082970 	0.401020 
17 	0.020981 	0.030994 	0.086069 	0.443935 
18 	0.023842 	0.037193 	0.092983 	0.429869 
19 	0.026226 	0.037909 	0.097990 	0.474930 
20 	0.024796 	0.040054 	0.103951 	0.492096 
21 	0.028133 	0.042915 	0.097990 	0.540018 
22 	0.028133 	0.042915 	0.102043 	0.488997 
23 	0.036955 	0.045061 	0.103951 	0.481129 
24 	0.031948 	0.053167 	0.102043 	0.519037 
25 	0.033855 	0.050068 	0.100136 	0.538826 
26 	0.036001 	0.049114 	0.101089 	0.494003 
27 	0.036001 	0.052929 	0.100136 	0.473976 
28 	0.038147 	0.050783 	0.105143 	0.491858 
29 	0.182867 	0.068188 	0.108004 	0.542879 
30 	0.045061 	0.066042 	0.101089 	0.489950 
31 	0.042915 	0.071049 	0.099182 	0.474930 
32 	0.046015 	0.073910 	0.103235 	0.500917 
33 	0.046015 	0.061035 	0.105143 	0.541925 
34 	0.056028 	0.065088 	0.098944 	0.507116 
35 	0.050068 	0.083923 	0.101089 	0.478983 
36 	0.051022 	0.070095 	0.099897 	0.512123 
37 	0.052929 	0.085115 	0.119925 	0.543118 
38 	0.055075 	0.074863 	0.102043 	0.492096 
39 	0.055075 	0.074863 	0.104189 	0.481844 
40 	0.056982 	0.101089 	0.104904 	0.509024 
41 	0.060081 	0.096083 	0.103951 	0.591993 
42 	0.259876 	0.102997 	0.102997 	0.518084 
43 	0.162125 	0.087023 	0.104904 	0.488043 
44 	0.064850 	0.103951 	0.128984 	0.512123 
45 	0.258923 	0.094891 	0.111103 	0.576019 
46 	0.290155 	0.095844 	0.105143 	0.550032 
47 	0.070095 	0.125885 	0.107050 	0.509977 
48 	0.305891 	0.113010 	0.131130 	0.535965 
49 	0.325203 	0.114918 	0.117064 	0.613928 
50 	0.287056 	0.121832 	0.121117 	0.560999 
51 	0.307083 	0.159979 	0.120163 	0.539780 
52 	0.314951 	0.142097 	0.117064 	0.587940 
53 	0.300884 	0.135183 	0.105858 	0.577927 
54 	0.332117 	0.135899 	0.104904 	0.548124 
55 	0.298977 	0.150204 	0.109911 	0.551939 
56 	0.301123 	0.151873 	0.108957 	0.545979 
57 	0.297070 	0.169992 	0.117064 	0.599861 
58 	0.297070 	0.164986 	0.119925 	0.561953 
59 	0.298977 	0.169992 	0.118017 	0.554085 
60 	0.313997 	0.162840 	0.114202 	0.579834 
61 	0.313997 	0.172138 	0.109911 	0.572920 
62 	0.319004 	0.166178 	0.104904 	0.546932 
63 	0.305891 	0.168085 	0.108004 	0.515938 
64 	0.318050 	0.174999 	0.108004 	0.540972 
65 	0.333071 	0.176907 	0.118017 	0.611067 
66 	0.360966 	0.175953 	0.118017 	0.583887 
67 	0.427961 	0.180006 	0.116110 	0.551939 
68 	0.365973 	0.185013 	0.116110 	0.565052 
69 	0.424862 	0.172138 	0.108004 	0.581980 
70 	0.416040 	0.175953 	0.113010 	0.545025 
71 	0.453949 	0.180960 	0.108004 	0.548124 
72 	0.397921 	0.195980 	0.117064 	0.538826 
73 	0.391006 	0.208139 	0.114918 	0.618935 
74 	0.359058 	0.196934 	0.120163 	0.568867 
75 	0.468969 	0.190020 	0.115156 	0.545025 
76 	0.452995 	0.185966 	0.115871 	0.571012 
77 	0.372887 	0.194073 	0.104904 	0.585079 
78 	0.434875 	0.196218 	0.108004 	0.541925 
79 	0.360966 	0.221014 	0.107050 	0.525951 
