0 	0.000002 	0.000006 	0.000012 	0.000017 
1 	0.000004 	0.000006 	0.000013 	0.000361 
2 	0.000005 	0.000006 	0.000012 	0.000017 
3 	0.000005 	0.000006 	0.000184 	0.000017 
4 	0.000006 	0.000006 	0.000012 	0.000019 
5 	0.000007 	0.000012 	0.000016 	0.000028 
6 	0.000008 	0.000012 	0.000017 	0.000023 
7 	0.000009 	0.000012 	0.000015 	0.000025 
8 	0.000010 	0.000012 	0.000016 	0.000023 
9 	0.000012 	0.000011 	0.000015 	0.000023 
10 	0.000014 	0.000012 	0.000018 	0.000022 
11 	0.000014 	0.000013 	0.000016 	0.000020 
12 	0.000017 	0.000013 	0.000016 	0.000022 
13 	0.000020 	0.000011 	0.000016 	0.000022 
14 	0.000018 	0.000013 	0.000016 	0.000023 
15 	0.000020 	0.000012 	0.000016 	0.000021 
16 	0.000021 	0.000014 	0.000016 	0.000021 
17 	0.000024 	0.000011 	0.000016 	0.000025 
18 	0.000025 	0.000012 	0.000023 	0.000022 
19 	0.000027 	0.000012 	0.000015 	0.000023 
20 	0.000027 	0.000013 	0.000018 	0.000022 
21 	0.000028 	0.000013 	0.000016 	0.000021 
22 	0.000033 	0.000011 	0.000017 	0.000022 
23 	0.000032 	0.000013 	0.000015 	0.000022 
24 	0.000034 	0.000012 	0.000015 	0.000025 
25 	0.000034 	0.000011 	0.000015 	0.000020 
26 	0.000038 	0.000011 	0.000017 	0.000021 
27 	0.000038 	0.000011 	0.000015 	0.000020 
28 	0.000040 	0.000011 	0.000019 	0.000020 
29 	0.000041 	0.000010 	0.000015 	0.000026 
30 	0.000043 	0.000013 	0.000016 	0.000021 
31 	0.000047 	0.000011 	0.000016 	0.000025 
32 	0.000047 	0.000011 	0.000016 	0.000022 
33 	0.000050 	0.000013 	0.000014 	0.000020 
34 	0.000050 	0.000012 	0.000018 	0.000021 
35 	0.000051 	0.000011 	0.000017 	0.000021 
36 	0.000054 	0.000011 	0.000016 	0.000025 
37 	0.000061 	0.000012 	0.000015 	0.000021 
38 	0.000064 	0.000013 	0.000016 	0.000022 
39 	0.000062 	0.000011 	0.000031 	0.000030 
40 	0.000071 	0.000012 	0.000162 	0.000022 
41 	0.000193 	0.000055 	0.000059 	0.000022 
42 	0.000119 	0.000012 	0.000016 	0.000025 
43 	0.000072 	0.000011 	0.000015 	0.000022 
44 	0.000069 	0.000011 	0.000016 	0.000023 
45 	0.000072 	0.000011 	0.000015 	0.000022 
46 	0.000071 	0.000012 	0.000016 	0.000023 
47 	0.000077 	0.000011 	0.000015 	0.000026 
48 	0.000304 	0.000012 	0.000015 	0.000022 
49 	0.000083 	0.000011 	0.000017 	0.000021 
50 	0.000376 	0.000011 	0.000019 	0.000022 
51 	0.000311 	0.000011 	0.000017 	0.000022 
52 	0.000318 	0.000014 	0.000017 	0.000022 
53 	0.000317 	0.000011 	0.000015 	0.000021 
54 	0.000336 	0.000011 	0.000016 	0.000026 
55 	0.000331 	0.000011 	0.000019 	0.000021 
56 	0.000332 	0.000012 	0.000022 	0.000021 
57 	0.000332 	0.000015 	0.000015 	0.000022 
58 	0.000369 	0.000012 	0.000016 	0.000022 
59 	0.000320 	0.000011 	0.000017 	0.000021 
60 	0.000321 	0.000013 	0.000016 	0.000022 
61 	0.000358 	0.000011 	0.000016 	0.000026 
62 	0.000345 	0.000012 	0.000023 	0.000021 
63 	0.000332 	0.000011 	0.000014 	0.000021 
64 	0.000344 	0.000012 	0.000017 	0.000022 
65 	0.000326 	0.000012 	0.000015 	0.000021 
66 	0.000361 	0.000012 	0.000016 	0.000026 
67 	0.000391 	0.000024 	0.000015 	0.000021 
68 	0.000425 	0.000011 	0.000014 	0.000021 
69 	0.000304 	0.000013 	0.000018 	0.000020 
70 	0.000381 	0.000012 	0.000022 	0.000022 
71 	0.000411 	0.000011 	0.000015 	0.000021 
72 	0.000326 	0.000012 	0.000017 	0.000021 
73 	0.000356 	0.000011 	0.000015 	0.000025 
74 	0.000405 	0.000022 	0.000019 	0.000022 
75 	0.000470 	0.000011 	0.000015 	0.000020 
76 	0.000362 	0.000011 	0.000016 	0.000027 
77 	0.000431 	0.000011 	0.000014 	0.000021 
78 	0.000341 	0.000013 	0.000016 	0.000021 
79 	0.000395 	0.000011 	0.000021 	0.000021 
80 	0.000464 	0.000011 	0.000016 	0.000028 
81 	0.000352 	0.000010 	0.000014 	0.000033 
82 	0.000475 	0.000015 	0.000019 	0.000024 
83 	0.000531 	0.000011 	0.000013 	0.000020 
84 	0.000409 	0.000018 	0.000015 	0.000020 
85 	0.000509 	0.000010 	0.000014 	0.000020 
86 	0.000388 	0.000010 	0.000020 	0.000019 
87 	0.000515 	0.000011 	0.000021 	0.000024 
88 	0.000390 	0.000011 	0.000021 	0.000019 
89 	0.000493 	0.000010 	0.000014 	0.000019 
90 	0.000404 	0.000011 	0.000024 	0.000031 
91 	0.000571 	0.000011 	0.000017 	0.000028 
92 	0.000430 	0.000011 	0.000023 	0.000020 
93 	0.000545 	0.000023 	0.000020 	0.000022 
94 	0.000636 	0.000019 	0.000016 	0.000021 
95 	0.000596 	0.000010 	0.000015 	0.000021 
96 	0.000596 	0.000011 	0.000016 	0.000024 
97 	0.000604 	0.000012 	0.000014 	0.000028 
98 	0.000607 	0.000011 	0.000016 	0.000021 
99 	0.000603 	0.000017 	0.000014 	0.000020 
100 	0.000621 	0.000012 	0.000015 	0.000022 
